44.8294, -93.1282, 268, 2025-05-19T21:24:12Z, 
44.8294, -93.1281, 267.8, 2025-05-19T21:24:13Z, 
44.8294, -93.1281, 267.8, 2025-05-19T21:24:14Z, 
44.8293, -93.128, 267.8, 2025-05-19T21:24:15Z, 
44.8293, -93.1279, 267.8, 2025-05-19T21:24:16Z, 
44.8293, -93.1279, 267.8, 2025-05-19T21:24:17Z, 
44.8293, -93.1278, 267.8, 2025-05-19T21:24:18Z, 
44.8292, -93.1277, 267.8, 2025-05-19T21:24:19Z, 
44.8292, -93.1277, 268, 2025-05-19T21:24:20Z, 
44.8292, -93.1276, 268, 2025-05-19T21:24:21Z, 
44.8291, -93.1276, 268.2, 2025-05-19T21:24:22Z, 
44.8291, -93.1275, 268.2, 2025-05-19T21:24:23Z, 
44.8291, -93.1275, 268.4, 2025-05-19T21:24:24Z, 
44.829, -93.1274, 268.4, 2025-05-19T21:24:25Z, 
44.829, -93.1274, 268.6, 2025-05-19T21:24:26Z, 
44.829, -93.1273, 268.8, 2025-05-19T21:24:27Z, 
44.829, -93.1273, 268.8, 2025-05-19T21:24:28Z, 
44.8289, -93.1272, 269, 2025-05-19T21:24:29Z, 
44.8289, -93.1272, 269.2, 2025-05-19T21:24:30Z, 
44.8289, -93.1271, 269.2, 2025-05-19T21:24:31Z, 
44.8289, -93.127, 269.4, 2025-05-19T21:24:32Z, 
44.8289, -93.127, 269.4, 2025-05-19T21:24:33Z, 
44.8289, -93.1269, 269.6, 2025-05-19T21:24:34Z, 
44.8289, -93.1269, 269.6, 2025-05-19T21:24:35Z, 
44.829, -93.1268, 269.8, 2025-05-19T21:24:36Z, 
44.829, -93.1268, 269.8, 2025-05-19T21:24:37Z, 
44.829, -93.1267, 270, 2025-05-19T21:24:38Z, 
44.829, -93.1267, 270, 2025-05-19T21:24:39Z, 
44.8291, -93.1266, 270, 2025-05-19T21:24:40Z, 
44.8291, -93.1266, 270, 2025-05-19T21:24:41Z, 
44.8291, -93.1265, 270.2, 2025-05-19T21:24:42Z, 
44.8291, -93.1265, 270.2, 2025-05-19T21:24:43Z, 
44.8291, -93.1265, 270.2, 2025-05-19T21:24:44Z, 
44.8291, -93.1264, 270.2, 2025-05-19T21:24:45Z, 
44.8291, -93.1264, 270.2, 2025-05-19T21:24:46Z, 
44.8291, -93.1264, 270.4, 2025-05-19T21:24:47Z, 
44.8291, -93.1264, 270.4, 2025-05-19T21:24:48Z, 
44.8291, -93.1264, 270.4, 2025-05-19T21:24:49Z, 
44.8292, -93.1263, 270.6, 2025-05-19T21:24:50Z, 
44.8292, -93.1263, 270.6, 2025-05-19T21:24:51Z, 
44.8292, -93.1263, 270.6, 2025-05-19T21:24:52Z, 
44.8292, -93.1263, 270.8, 2025-05-19T21:24:53Z, 
44.8292, -93.1262, 270.8, 2025-05-19T21:24:54Z, 
44.8291, -93.1262, 270.8, 2025-05-19T21:24:55Z, 
44.8291, -93.1262, 271, 2025-05-19T21:24:56Z, 
44.8291, -93.1262, 271, 2025-05-19T21:24:57Z, 
44.8291, -93.1262, 271.2, 2025-05-19T21:24:58Z, 
44.829, -93.1261, 271.2, 2025-05-19T21:24:59Z, 
44.829, -93.1261, 271.4, 2025-05-19T21:25:00Z, 
44.8289, -93.1261, 271.4, 2025-05-19T21:25:01Z, 
44.8289, -93.1261, 271.4, 2025-05-19T21:25:02Z, 
44.8288, -93.1261, 271.4, 2025-05-19T21:25:03Z, 
44.8288, -93.1261, 271.4, 2025-05-19T21:25:04Z, 
44.8287, -93.126, 271.6, 2025-05-19T21:25:05Z, 
44.8287, -93.126, 271.6, 2025-05-19T21:25:06Z, 
44.8286, -93.126, 271.6, 2025-05-19T21:25:07Z, 
44.8286, -93.126, 271.6, 2025-05-19T21:25:08Z, 
44.8285, -93.126, 271.6, 2025-05-19T21:25:09Z, 
44.8285, -93.1259, 271.6, 2025-05-19T21:25:10Z, 
44.8284, -93.1259, 271.6, 2025-05-19T21:25:11Z, 
44.8283, -93.1259, 271.6, 2025-05-19T21:25:12Z, 
44.8283, -93.1259, 271.6, 2025-05-19T21:25:13Z, 
44.8283, -93.1259, 271.6, 2025-05-19T21:25:14Z, 
44.8282, -93.1258, 271.6, 2025-05-19T21:25:15Z, 
44.8282, -93.1258, 271.6, 2025-05-19T21:25:16Z, 
44.8281, -93.1258, 271.6, 2025-05-19T21:25:17Z, 
44.8281, -93.1258, 271.6, 2025-05-19T21:25:18Z, 
44.828, -93.1258, 271.6, 2025-05-19T21:25:19Z, 
44.828, -93.1257, 271.6, 2025-05-19T21:25:20Z, 
44.828, -93.1257, 271.6, 2025-05-19T21:25:21Z, 
44.8279, -93.1257, 271.8, 2025-05-19T21:25:22Z, 
44.8279, -93.1257, 271.8, 2025-05-19T21:25:23Z, 
44.8278, -93.1256, 271.8, 2025-05-19T21:25:24Z, 
44.8278, -93.1256, 271.8, 2025-05-19T21:25:25Z, 
44.8277, -93.1256, 271.8, 2025-05-19T21:25:26Z, 
44.8277, -93.1256, 271.8, 2025-05-19T21:25:27Z, 
44.8276, -93.1255, 272, 2025-05-19T21:25:28Z, 
44.8276, -93.1255, 272, 2025-05-19T21:25:29Z, 
44.8276, -93.1255, 272, 2025-05-19T21:25:30Z, 
44.8275, -93.1255, 272, 2025-05-19T21:25:31Z, 
44.8275, -93.1255, 272, 2025-05-19T21:25:32Z, 
44.8274, -93.1254, 272, 2025-05-19T21:25:33Z, 
44.8274, -93.1254, 272.2, 2025-05-19T21:25:34Z, 
44.8273, -93.1254, 272.2, 2025-05-19T21:25:35Z, 
44.8273, -93.1254, 272.2, 2025-05-19T21:25:36Z, 
44.8272, -93.1253, 272.2, 2025-05-19T21:25:37Z, 
44.8272, -93.1253, 272.2, 2025-05-19T21:25:38Z, 
44.8271, -93.1253, 272.2, 2025-05-19T21:25:39Z, 
44.8271, -93.1253, 272.2, 2025-05-19T21:25:40Z, 
44.827, -93.1252, 272.2, 2025-05-19T21:25:41Z, 
44.827, -93.1252, 272.2, 2025-05-19T21:25:42Z, 
44.827, -93.1252, 272.2, 2025-05-19T21:25:43Z, 
44.8269, -93.1252, 272.2, 2025-05-19T21:25:44Z, 
44.8269, -93.1251, 272.2, 2025-05-19T21:25:45Z, 
44.8268, -93.1251, 272.2, 2025-05-19T21:25:46Z, 
44.8268, -93.1251, 272.2, 2025-05-19T21:25:47Z, 
44.8267, -93.125, 272.2, 2025-05-19T21:25:48Z, 
44.8267, -93.125, 272.2, 2025-05-19T21:25:49Z, 
44.8266, -93.125, 272, 2025-05-19T21:25:50Z, 
44.8266, -93.125, 272, 2025-05-19T21:25:51Z, 
44.8265, -93.1249, 272, 2025-05-19T21:25:52Z, 
44.8265, -93.1249, 272, 2025-05-19T21:25:53Z, 
44.8264, -93.1249, 272, 2025-05-19T21:25:54Z, 
44.8264, -93.1249, 272, 2025-05-19T21:25:55Z, 
44.8263, -93.1248, 271.8, 2025-05-19T21:25:56Z, 
44.8263, -93.1248, 271.8, 2025-05-19T21:25:57Z, 
44.8263, -93.1248, 271.8, 2025-05-19T21:25:58Z, 
44.8262, -93.1248, 271.8, 2025-05-19T21:25:59Z, 
44.8262, -93.1247, 272, 2025-05-19T21:26:00Z, 
44.8261, -93.1247, 272, 2025-05-19T21:26:01Z, 
44.8261, -93.1247, 272, 2025-05-19T21:26:02Z, 
44.826, -93.1246, 272, 2025-05-19T21:26:03Z, 
44.826, -93.1246, 272, 2025-05-19T21:26:04Z, 
44.8259, -93.1246, 272.2, 2025-05-19T21:26:05Z, 
44.8259, -93.1246, 272.2, 2025-05-19T21:26:06Z, 
44.8259, -93.1246, 272.2, 2025-05-19T21:26:07Z, 
44.8258, -93.1245, 272.4, 2025-05-19T21:26:08Z, 
44.8258, -93.1245, 272.4, 2025-05-19T21:26:09Z, 
44.8258, -93.1245, 272.6, 2025-05-19T21:26:10Z, 
44.8257, -93.1245, 272.6, 2025-05-19T21:26:11Z, 
44.8257, -93.1244, 272.8, 2025-05-19T21:26:12Z, 
44.8257, -93.1244, 272.8, 2025-05-19T21:26:13Z, 
44.8256, -93.1244, 273, 2025-05-19T21:26:14Z, 
44.8256, -93.1244, 273, 2025-05-19T21:26:15Z, 
44.8255, -93.1243, 273.2, 2025-05-19T21:26:16Z, 
44.8255, -93.1243, 273.2, 2025-05-19T21:26:17Z, 
44.8254, -93.1243, 273.4, 2025-05-19T21:26:18Z, 
44.8254, -93.1243, 273.4, 2025-05-19T21:26:19Z, 
44.8254, -93.1243, 273.4, 2025-05-19T21:26:20Z, 
44.8253, -93.1242, 273.4, 2025-05-19T21:26:21Z, 
44.8253, -93.1242, 273.6, 2025-05-19T21:26:22Z, 
44.8252, -93.1242, 273.6, 2025-05-19T21:26:23Z, 
44.8252, -93.1242, 273.6, 2025-05-19T21:26:24Z, 
44.8252, -93.1242, 273.6, 2025-05-19T21:26:25Z, 
44.8251, -93.1242, 273.6, 2025-05-19T21:26:26Z, 
44.8251, -93.1242, 273.6, 2025-05-19T21:26:27Z, 
44.8251, -93.1241, 273.6, 2025-05-19T21:26:28Z, 
44.825, -93.1241, 273.8, 2025-05-19T21:26:29Z, 
44.825, -93.1241, 273.8, 2025-05-19T21:26:30Z, 
44.825, -93.1241, 273.8, 2025-05-19T21:26:31Z, 
44.8249, -93.1241, 273.8, 2025-05-19T21:26:32Z, 
44.8249, -93.1241, 273.8, 2025-05-19T21:26:33Z, 
44.8249, -93.124, 273.8, 2025-05-19T21:26:34Z, 
44.8248, -93.124, 273.8, 2025-05-19T21:26:35Z, 
44.8248, -93.124, 273.8, 2025-05-19T21:26:36Z, 
44.8248, -93.124, 273.8, 2025-05-19T21:26:37Z, 
44.8247, -93.124, 273.8, 2025-05-19T21:26:38Z, 
44.8247, -93.124, 273.8, 2025-05-19T21:26:39Z, 
44.8247, -93.1239, 273.8, 2025-05-19T21:26:40Z, 
44.8246, -93.1239, 273.8, 2025-05-19T21:26:41Z, 
44.8246, -93.1239, 273.8, 2025-05-19T21:26:42Z, 
44.8246, -93.1239, 273.8, 2025-05-19T21:26:43Z, 
